eventID,eventDate,eventTime,decimalLatitude,decimalLongitude,verbatimIdentification,scientificName,vernacularName,eventRemarks
bsp160923095,2023-05-09,2023-05-09 16:24:00 UTC,39.950386,-75.200709,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp160923096,2023-05-09,2023-05-09 16:24:00 UTC,39.950386,-75.200709,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp160926956,2023-05-10,2023-05-10 16:19:49 UTC,39.9489083333,-75.1969972222,Gray Catbird,Dumetella carolinensis,Gray Catbird,Common window strike area
bsp160985318,2023-05-10,2023-05-10 16:39:00 UTC,39.954321,-75.176521,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp161224563,2023-05-11,2023-05-11 16:26:00 UTC,39.9817038997,-75.1533371,Worm-eating Warbler,Helmitheros vermivorum,Worm-eating Warbler,
bsp161246417,2023-05-12,2023-05-12 15:13:15 UTC,39.9498283333,-75.197425,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,
bsp161246491,2023-05-12,2023-05-12 15:13:24 UTC,39.9498283333,-75.197425,Rose-breasted Grosbeak,Pheucticus ludovicianus,Rose-breasted Grosbeak,
bsp161274478,2023-05-12,2023-05-12 14:14:44 UTC,39.9364283333,-75.198295,Baltimore Oriole,Icterus galbula,Baltimore Oriole,
bsp161305358,2023-05-12,2023-05-12 16:55:45 UTC,39.9549600283,-75.1681700349,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Exact location and cause of death unknown. Maintenence staff found and set aside.
bsp161332540,2023-05-12,2023-05-12 13:01:27 UTC,39.9813971,-75.1532222997,Indigo Bunting,Passerina cyanea,Indigo Bunting,
bsp161636220,2023-05-14,2023-05-14 17:06:51 UTC,39.952975,-75.1512916667,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp161780646,2023-05-15,2023-05-15 11:11:16 UTC,39.9363033333,-75.1983866667,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp161796809,2023-05-15,2023-05-15 13:33:38 UTC,39.9611156667,-75.1970423401,,Sturnus vulgaris,European Starling,
bsp161856130,2023-05-15,2023-05-15 19:27:08 UTC,40.0266948337,-75.2263747956,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,
bsp161979409,2023-05-16,2023-05-16 14:49:42 UTC,39.95238,-75.1981883333,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp162114187,2023-05-17,2023-05-17 10:48:57 UTC,39.9814216667,-75.1524721667,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp162121032,2023-05-17,2023-05-17 12:07:45 UTC,39.9362533333,-75.1984466667,European Starling,Sturnus vulgaris,European Starling,
bsp162151461,2023-05-17,2023-05-17 15:49:38 UTC,39.9821966667,-75.1527028333,House Finch,Haemorhous mexicanus,House Finch,
bsp162281584,2023-05-17,2023-05-17 23:21:00 UTC,39.9699584901,-75.1898062903,,Sturnus vulgaris,European Starling,
bsp162282187,2023-05-18,2023-05-18 11:35:11 UTC,39.93658,-75.1983116667,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp162282423,2023-05-18,2023-05-18 11:34:56 UTC,39.9366616667,-75.19838,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp162284193,2023-05-18,2023-05-18 11:39:40 UTC,39.9366633333,-75.1982716667,European Starling,Sturnus vulgaris,European Starling,
bsp162286613,2023-05-18,2023-05-18 12:06:48 UTC,39.9509706687,-75.1998935267,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,
bsp162332420,2023-05-18,2023-05-18 13:45:58 UTC,39.9564277723,-75.1758736745,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,
bsp162522228,2023-05-19,2023-05-19 16:58:47 UTC,39.9488414758,-75.1972750202,Gray Catbird,Dumetella carolinensis,Gray Catbird,"Catbird also looks flattened, wondering if it got run over by a bike or something after a window strike"
bsp162531378,2023-05-19,2023-05-19 19:11:49 UTC,39.9512911728,-75.1997506991,American Robin,Turdus migratorius,American Robin,
bsp162635358,2023-05-20,2023-05-20 11:00:29 UTC,39.9357866667,-75.198625,European Starling,Sturnus vulgaris,European Starling,
bsp163060909,2023-05-21,2023-05-21 23:25:27 UTC,39.9615244395,-75.1727314585,American Robin,Turdus migratorius,American Robin,"Window strike, nearby robin nest"
bsp163105704,2023-05-22,2023-05-22 10:55:56 UTC,39.9366133333,-75.198355,Indigo Bunting,Passerina cyanea,Indigo Bunting,
bsp163154913,2023-05-22,2023-05-22 17:21:56 UTC,39.9612882051,-75.196990428,European Starling,Sturnus vulgaris,European Starling,
bsp163629653,2023-05-25,2023-05-25 11:27:25 UTC,39.9365166667,-75.19825,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp163631246,2023-05-25,2023-05-25 11:27:09 UTC,39.936425,-75.1981883333,European Starling,Sturnus vulgaris,European Starling,
bsp163791999,2023-05-26,2023-05-26 11:05:49 UTC,39.93643,-75.1981966667,European Starling,Sturnus vulgaris,European Starling,
bsp163792522,2023-05-26,2023-05-26 11:10:49 UTC,39.9367966667,-75.1981716667,Indigo Bunting,Passerina cyanea,Indigo Bunting,
bsp165710555,2023-06-05,2023-06-05 12:45:24 UTC,39.9815533333,-75.1524805,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp166109889,2023-06-07,2023-06-07 18:16:29 UTC,39.9559677404,-75.1691071317,American Woodcock,Scolopax minor,American Woodcock,"Found in Red Square, behind Three Logan Square, in shrubs near Cherry Street. Looked like a window or building collision, but unknown. Was able to fly away twice but couldn't fly well."
bsp167023192,2023-06-12,,39.952521,-75.175801,Red-eyed Vireo,Vireo olivaceus,Red-eyed Vireo,
bsp167392132,2023-06-14,2023-06-14 16:18:08 UTC,39.9515,-75.16842,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Hawk reportedly fell from window collision at 11:30am. Picked up at 12:15pm and brought to Academy freezer.
bsp168689861,2023-06-21,2023-06-21 17:45:19 UTC,39.9811166667,-75.1527333333,White-breasted Nuthatch,Sitta carolinensis,White-breasted Nuthatch,
bsp169000237,2023-06-23,2023-06-23 13:30:00 UTC,39.9783335324,-75.1549484208,Common Gallinule,Gallinula galeata,Common Gallinule,Found by Emily Spencer (my student). It was starting to discompose
bsp170479787,2023-06-30,,40.1026727442,-75.1469517499,Gray Catbird,Dumetella carolinensis,Gray Catbird,"Apparent window collision with residential garage door, struck and landed on rear of car."
bsp171955183,2023-07-09,2023-07-09 14:19:28 UTC,39.962318664,-75.1733104524,House Sparrow,Passer domesticus,House Sparrow,
bsp175246991,2023-07-27,2023-07-27 18:03:11 UTC,39.9584564981,-75.1712589547,House Sparrow,Passer domesticus,House Sparrow,Unsure if window strike
bsp175269279,2023-07-27,2023-07-27 20:26:58 UTC,39.9601660249,-75.1699186298,House Sparrow,Passer domesticus,House Sparrow,
bsp177168067,2023-08-07,2023-08-07 12:29:18 UTC,39.981675,-75.1526028333,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,Covered in ants so likely struck window or wall over the weekend. Thought Blackpoll at first but the feet don’t seem to be the right color.
bsp177860777,2023-08-11,2023-08-11 18:01:02 UTC,39.9482383333,-75.1921916667,House Sparrow,Passer domesticus,House Sparrow,
bsp178084307,2023-08-12,2023-08-12 13:09:10 UTC,39.9436032824,-75.1779351303,,Passer domesticus,House Sparrow,
bsp179667381,2023-08-22,2023-08-22 11:45:39 UTC,39.9366616667,-75.1982883333,Acadian Flycatcher,Empidonax virescens,Acadian Flycatcher,
bsp179808346,2023-08-23,2023-08-23 10:20:28 UTC,39.953445,-75.1723783333,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp179810077,2023-08-23,2023-08-23 11:02:44 UTC,39.981275,-75.1526555,Gray Catbird,Dumetella carolinensis,Gray Catbird,"Stunned catbird found on ground in front of Mazur atrium, an all-glass structure that often produces victims."
bsp179955720,2023-08-24,2023-08-24 11:28:23 UTC,39.9808916667,-75.1527471667,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,"Found atop the Mazur terrace, an area surrounded by a glass atrium and 12-story bldg."
bsp179959225,2023-08-24,2023-08-24 12:28:03 UTC,39.9445219139,-75.2096074787,Gray Catbird,Dumetella carolinensis,Gray Catbird,Window strike. Didn’t collect it - pretty decayed.
bsp180526590,2023-08-27,2023-08-27 22:08:22 UTC,39.950395,-75.1592028333,House Sparrow,Passer domesticus,House Sparrow,
bsp180809780,2023-08-29,,39.948867,-75.173002,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,"Found dead on the sidewalk at the base of 1900 Rittenhouse, a 20 plus story building."
bsp181042132,2023-08-29,2023-08-29 18:37:20 UTC,39.993695,-75.23838,Ruby-throated Hummingbird,Archilochus colubris,Ruby-throated Hummingbird,
bsp181680427,2023-06-30,2023-06-30 18:52:00 UTC,39.951916,-75.201893,American Robin,Turdus migratorius,American Robin,"window strike, young robin"
bsp181680622,2023-07-29,2023-07-29 23:53:00 UTC,39.951916,-75.201893,House Sparrow,Passer domesticus,House Sparrow,
bsp181682692,2023-07-19,2023-07-19 23:29:00 UTC,39.952319785,-75.2023477057,Gray Catbird,Dumetella carolinensis,Gray Catbird,
bsp181723599,2023-09-04,2023-09-04 09:32:37 UTC,39.9530616667,-75.1481945,Mourning Dove,Zenaida macroura,Mourning Dove,Found in tree pit of a lush street tree outside of the Mint.
bsp181825478,2023-09-04,2023-09-04 14:19:21 UTC,39.9811939963,-75.1522933692,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp181825950,2023-09-04,2023-09-04 14:59:41 UTC,39.980891616,-75.15653193,Tennessee Warbler,Leiothlypis peregrina,Tennessee Warbler,
bsp181981388,2023-09-05,2023-09-05 14:39:43 UTC,39.9809293815,-75.1563538983,American Redstart,Setophaga ruticilla,American Redstart,
bsp181981826,2023-09-05,2023-09-05 15:15:05 UTC,39.982214167,-75.1544488594,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Died around 9:30 AM. It was on the grass and then flew against the window.
bsp182258803,2023-09-07,2023-09-07 17:54:59 UTC,39.9827238612,-75.1552049071,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp182539862,2023-09-09,,39.955145,-75.1866,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp182941783,2023-09-12,2023-09-12 13:32:52 UTC,39.9815966667,-75.1524278333,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,"Window strike victim, found at the entrance of Gladfelter Hall."
bsp183193525,2023-09-14,2023-09-14 09:45:00 UTC,39.9531866656,-75.1494314522,Veery,Catharus fuscescens,Veery,"Constitution Center Cafe, South face"
bsp183199428,2023-09-14,2023-09-14 11:06:00 UTC,39.9816370166,-75.1522489446,Sora,Porzana carolina,Sora,"I don’t know what building or window this Sora collided with. It was found next to a concrete structure but that structure is only about 8 feet tall. Perfect bird aside from the bent beak. Legs stiff, head/neck not stiff."
bsp183279993,2023-09-14,2023-09-14 22:12:44 UTC,39.95838165,-75.19495448,Birds,Aves,Birds,Unidentifiable but adding the record as an indication of where birds might be colliding with the building
bsp183421629,2023-09-15,2023-09-15 19:00:44 UTC,39.952068,-75.201007,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp183422642,2023-09-15,2023-09-15 17:56:44 UTC,39.952914,-75.201389,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
bsp183643442,2023-09-17,2023-09-17 10:34:44 UTC,39.96735339,-75.18270101,Perching Birds,Passeriformes,Perching Birds,Not sure if this is identifiable and it is not retrievable. But further documents of the lethal art museum sculpture garden railings.
bsp183689850,2023-09-17,,39.963826,-75.17449,Blackburnian Warbler,Setophaga fusca,Blackburnian Warbler,11:43 am
bsp183999724,2023-09-19,2023-09-19 16:33:05 UTC,39.9527742683,-75.1669896975,,Mniotilta varia,Black-and-white Warbler,
